lemma	paradigm	tags	sources_count	source_flags
ברלינאי	ת,עם,ארץ=ברלין		1	H
פריזאי	ת,עם,ארץ=פריז	#,פריס,is,also,common,,but,I,don't,think,we,should,accept,that.	2	HL
מרוקאי	ת,עם,ארץ=מרוקו		2	HL
מרוקני	ת,עם,ארץ=מרוקו	#,alternative,spelling	1	H
מקסיקאי	ת,עם,ארץ=מקסיקו		1	H
מקסיקני	ת,עם,ארץ=מקסיקו	#,alternative,spelling	2	HL
קרתגי	ת,עם,ארץ=קרתגו		1	H
קובני	ת,עם,ארץ=קובה		2	HL
לוונטיני	ת,עם,ארץ=לוונט		1	H
תוניסאי	ת,עם,ארץ=תוניס		2	HL
תוניסאי	ת,עם,ארץ=תוניסיה		2	HL
אסקימואי	ת,עם,ארץ=אסקימו		1	H
אלג'ירי	ת,עם,ארץ=אלג'יריה		1	H
צ'ילאני	ת,עם,ארץ=צ'ילה	#,[4],says,the,adjective,is,צ'יליאני,,but,I,don't,understand,why,the,extra,yod,,and,צ'ילאני,is,actually,more,popular,in,use.	1	H
בוליביאני	ת,עם,ארץ=בוליביה		1	H
פרואני	ת,עם,ארץ=פרו		1	H
טרויאני	ת,עם,ארץ=טרויה		2	HL
סיציליאני	ת,עם,ארץ=סיציליה		2	HL
פיג'יאני	ת,עם,ארץ=פיג'י		1	H
האיטי	ת,עם,ארץ=האיטי		2	HL
בדואי	ת,עם,ארץ=		2	HL
מאורי	ת,עם,ארץ=		2	HL
סורי	ת,עם,ארץ=סוריה		2	HL
אלבני	ת,עם,ארץ=אלבניה		2	HL
יוגוסלבי	ת,עם,ארץ=יוגוסלביה		1	H
סלבי	ת,עם,ארץ=	#,[4],writes,סלאבי,,even,in,vowelled,spelling.	2	HL
אוסטרלי	ת,עם,ארץ=אוסטרליה		2	HL
שווייצרי	ת,עם,ארץ=שווייצריה	#,[4],prefers,שוויצרי,,and,it,is,also,much,more,common,in,Google,,but,see,niqqudless.odt,for,discussion.	2	HL
שווייצי	ת,עם	#,variant,of,שווייצרי	1	H
שוודי	ת,עם,ארץ=שוודיה		2	HL
נורווגי	ת,עם,ארץ=נורווגיה	#,TODO:,[4],prefers,נורבגיה,,and,it,is,also,slightly,more,common,in,Google.	2	HL
אתיופי	ת,עם,ארץ=אתיופיה		2	HL
סעודי	ת,עם,ארץ=סעודיה		2	HL
אינדונזי	ת,עם,ארץ=אינדונזיה		1	H
מלזי	ת,עם,ארץ=מלזיה		1	H
מלאי	ת,עם,ארץ=		2	HL
פולינזי	ת,עם,ארץ=פולינזיה	#,not,in,[4].	1	H
סלובני	ת,עם,ארץ=סלובניה		1	H
אסטוני	ת,עם,ארץ=אסטוניה		1	H
סלובקי	ת,עם,ארץ=סלובקיה		1	H
ארמני	ת,עם,ארץ=ארמניה		2	HL
מקדוני	ת,עם,ארץ=מקדוניה		1	H
קרואטי	ת,עם,ארץ=קרואטיה		2	HL
מונגולי	ת,עם,ארץ=מונגוליה		2	HL
צ'כי	ת,עם,ארץ=צ'כיה		2	HL
צ'כוסלובקי	ת,עם,ארץ=צ'כוסלובקיה		1	H
ניגרי	ת,עם,ארץ=ניגריה		2	HL
סקנדינבי	ת,עם,ארץ=סקנדינביה		2	HL
מיקרונזי	ת,עם,ארץ=מיקרונזיה		1	H
קמבודי	ת,עם,ארץ=קמבודיה		1	H
ליברי	ת,עם,ארץ=ליבריה		1	H
אנדלוסי	ת,עם,ארץ=אנדלוסיה		1	H
סומלי	ת,עם,ארץ=סומליה		1	H
טזמני	ת,עם,ארץ=טזמניה		1	H
טנזני	ת,עם,ארץ=טנזניה		1	H
טרנסילבני	ת,עם,ארץ=טרנסילבניה		1	H
מולדבי	ת,עם,ארץ=מולדביה	#,note,מולדביה,is,part,of,romania,,and,the,country,is,מולדובה	1	H
מולדובי	ת,עם,ארץ=מולדובה		1	H
מסופוטמי	ת,עם,ארץ=מסופוטמיה		1	H
פניקי	ת,עם,ארץ=פניקיה		1	H
נמיבי	ת,עם,ארץ=נמיביה		1	H
מנצ'ורי	ת,עם,ארץ=מנצ'וריה		1	H
פרוסי	ת,עם,ארץ=פרוסיה		2	HL
בלרוסי	ת,עם	#,There's,also,an,archaic,spelling,ביילורוסיה.,There's,also,those,who,write,the,country's,name,"בלרוסיה".	1	H
אוקייני	ת		1	H
אוקייני	ת,עם,ארץ=אוקייניה		1	H
קנדי	ת,עם,ארץ=קנדה		2	HL
אוגנדי	ת,עם,ארץ=אוגנדה		1	H
פנמי	ת,עם,ארץ=פנמה		1	H
גואטמלי	ת,עם,ארץ=גואטמלה		1	H
גינאי	ת,עם,ארץ=גינאה		2	HL
אריתראי	ת,עם,ארץ=אריתראה	#,[4],and,Hebrew,wikipedia,prefer,אריתריאה,but,I,see,little,reason,for,that,but,the,English,pronuniciatio,of,Eritrea;,For,the,Arabic,spelling,אריתריה,might,have,made,more,sense.,אריתראה,looks,more,Hebrew,given,the,adjective,אריתראי.	1	H
אוקראיני	ת,עם,ארץ=אוקראינה		2	HL
בוכרי	ת,עם,ארץ=בוכרה		2	HL
פיני	ת,עם,ארץ=פינלנד		2	HL
לפי	ת,עם,ארץ=לפלנד		2	HL
אירי	ת,עם,ארץ=אירלנד		2	HL
סקוטי	ת,עם,ארץ=סקוטלנד		2	HL
דני	ת,עם,ארץ=דנמרק		2	HL
אפגני	ת,עם,ארץ=אפגניסטן		2	HL
פקיסטני	ת,עם,ארץ=פקיסטן		2	HL
כורדי	ת,עם,ארץ=כורדיסטן		2	HL
אוזבקי	ת,עם,ארץ=אוזבקיסטן		1	H
קירגיזי	ת,עם,ארץ=קירגיסטן	#,TODO:,In,English,there,is,an,extra,z:,kyrgyzstan.,So,should,we,write,קירגיזסטן,with,an,additional,ז?,Perhaps,not:,in,English,the,z,isn't,pronounced,(see,wikipedia,entry,on,kyrgyzstan).,Also,,does,[4],and,the,majority,of,writers,ommit,the,ז.	1	H
קזחי	ת,עם,ארץ=קזחסטן	#,TODO:,[4],is,inconsistent,,preferring,קזחי,but,קזכסטן,,and,mixing,the,two,spellings,in,the,explanation.,Reconsider.	1	H
טורקמני	ת,עם,ארץ=טורקמניסטן		1	H
טג'יקי	ת,עם,ארץ=טג'יקיסטן		1	H
בריטי	ת,עם,ארץ=בריטניה		2	HL
אסייתי	ת,עם,ארץ=אסיה	#,TODO:,[4],also,accepts,אסיאתי,,אסיאני,-,and,prefers,the,last.	2	HL
גרוזיני	ת,עם,ארץ=גרוזיה		1	H
גאורגי	ת,עם,ארץ=גאורגיה	#,שם,לבקשת,שגריר,גרוזיה,בישראל,ב,2005	2	HL
אבחזי	ת,עם,ארץ=אבחזיה		1	H
אזרבייג'ני	ת,עם		1	H
אזרי	ת,עם,ארץ=אזרבייג'ן	#,This,alternative,name,for,the,people,of,azarbaijan,is,sometimes,considered,wrong,,because,it,actually,should,refer,only,to,one,ethnic,group,in,that,country.	1	H
פורטוגזי	ת,עם,ארץ=פורטוגל		2	HL
בורמזי	ת,עם,ארץ=בורמה		1	H
טוגולזי	ת,עם,ארץ=טוגו	#,I,can't,find,any,dictionary,listing,"טוגולזי",,but,this,is,what,I,seem,to,remember,,apparently,coming,from,English,"togolese".	1	H
קונגולזי	ת,עם,ארץ=קונגו	#,again,,"קונגולזי",is,not,in,[4],,but,I,think,it's,right.	1	H
מלטזי	ת,עם,ארץ=מלטה	#,[4],prefers,מלטי,-,but,that,form,is,not,in,use.	1	H
הודי	ת,עם,ארץ=הודו		2	HL
ירושלמי	ת,עם,ארץ=ירושלים	#,note,ktiv,chaser!	2	HL
מצרי	ת,עם,ארץ=מצרים	#,note,ktiv,chaser!	2	HL
פיליפיני	ת,עם,ארץ=פיליפינים		2	HL
קוריאני	ת,עם,ארץ=קוריאה		2	HL
לוונטיני	ת,עם,ארץ=לוונט		1	H
ולשי	ת,עם,ארץ=וילס		1	H
חלמאי	ת,עם,ארץ=חלם		1	H
חלמאות	ע,יחיד		1	H
פרגוואי	ת,עם,ארץ=פרגוואי		2	HL
אורוגוואי	ת,עם,ארץ=אורוגוואי		2	HL
קטלני	ת,עם,ארץ=קטלוניה		2	HL
מונטנגרי	ת,עם,ארץ=מונטנגרו		1	H
מוסלמי	ת,עם,ארץ=	#,note,added,vav,in,ktiv,male	2	HL
קתולי	ת,עם,ארץ=		2	HL
פרוטסטנטי	ת,עם,ארץ=		2	HL
פרוטסטנט	ת,נקבה_ית		1	H
פרוטסטנטיות	ע		1	H
אנגליקני	ת,עם,ארץ=		1	H
קופטי	ת,עם,ארץ=		1	H
בהאי	ת,עם,ארץ=		2	HL
סיקי	ת,עם,ארץ=		1	H
הינדי	ת,עם,ארץ=		2	HL
הינדואי	ת,עם,ארץ=		1	H
הינדואיזם	ע,אין_נטיות		1	H
הינדואיסטי	ת		1	H
הינדואיסט	ת,נקבה_ית		1	H
אינדיאני	ת,עם,ארץ=		2	HL
מוהיקני	ת,עם,ארץ=		1	H
דרוזי	ת,עם,ארץ=		2	HL
צ'רקסי	ת,עם,ארץ=		1	H
סלג'וקי	ת,עם,ארץ=		1	H
אבוריג'יני	ת,עם,ארץ=		1	H
אפריקנר	ת,נקבה_ית		1	H
סובייטי	ת,עם,ארץ=	#,TODO:,if,"סוביטים",(soviet,people),is,wrong,,remove,עם.	2	HL
בודהיסטי	ת		2	HL
בודהיסט	ת,נקבה_ית		1	H
בודהיזם	ע,אין_נטיות		2	HL
שינטו	ע,אין_נטיות		1	H
ויקינגי	ת,עם,ארץ=		1	H
נאצי	ת,עם,ארץ=		2	HL
נאציזם	ע,אין_נטיות		2	HL
אנטישמי	ת,עם,ארץ=		2	HL
אנטישמיות	ע		2	HL
פילושמי	ת,עם,ארץ=	#,This,word,is,very,rarely,used,,but,it,is,in,[4].	1	H
פילושמיות	ע		1	H
חילוני	ת,עם,ארץ=	#,note,added,yod,for,niqqud-less,spelling	2	HL
חילוניות	ע		2	HL
רפובליקני	ת,עם,ארץ=		2	HL
רפובליקאי	ת,עם,ארץ=	#,variant,of,רפובליקני,,also,accepted,by,[4].	1	H
צמחוני	ת,עם,ארץ=		2	HL
צמחונות	ע,יחיד		2	HL
טבעוני	ת,עם,ארץ=		2	HL
טבעונות	ע,יחיד		2	HL
ג'ינג'י	ת,עם,ארץ=		2	HL
ברברי	ת,עם,ארץ=		2	HL
ברבריות	ע		2	HL
בורגני	ת,עם,ארץ=		2	HL
בורגנות	ע,יחיד		2	HL
לטיני	ת,עם,ארץ=	#,עם,isn't,very,important,as,"לטינים",isn't,very,useful.	2	HL
אנגלוסקסי	ת,עם,ארץ=		1	H
ישועי	ת,עם,ארץ=		2	HL
פוריטני	ת,עם,ארץ=		1	H
פוריטניות	ע		1	H
לותרני	ת,עם,ארץ=		1	H
לותרניזם	ע,אין_נטיות		1	H
מתודיסטי	ת		1	H
מתודיסט	ת,נקבה_ית		1	H
מתודיזם	ע,אין_נטיות		1	H
הבסבורגי	ת,עם		1	H
פרנציסקני	ת,עם,ארץ=		1	H
ישמעאלי	ת,עם,ארץ=		1	H
מורמוני	ת,עם,ארץ=		1	H
אצטקי	ת,עם,ארץ=		1	H
בסקי	ת,עם,ארץ=		2	HL
דומיניקני	ת,עם,ארץ=		1	H
קלטי	ת,עם,ארץ=		2	HL
טטרי	ת,עם,ארץ=		1	H
עות'מאני	ת,עם,ארץ=		2	HL
חשמונאי	ת,עם,ארץ=		2	HL
טמפלר	ת,נקבה_ית		1	H
טמפלרי	ת,עם,ארץ=	#,[4],doesn't,recognize,the,adjective,,I,have,no,idea,why.	1	H
כוזרי	ת,עם,ארץ=		2	HL
כשדי	ת,עם,ארץ=		1	H
חרדי	ת,עם,ארץ=		2	HL
נורדי	ת,עם,ארץ=		2	HL
סיקרי	ע,רבים=סיקריקים,אין_כינויים	#,This,bizarre,inflection,is,from,[3].,[4],says,there,is,the,plural,סיקריים,as,well,as,סיקריקים	1	H
צדוקי	ת,עם,ארץ=		1	H
פרושי	ת,עם,ארץ=	#,[4],doesn't,recognize,פרושיים,,I,don't,know,why.,Most,inflections,other,than,פרושים,aren't,useful,anyway.	2	HL
בושמני	ת,עם,ארץ=		1	H
אטרוסקי	ת,עם,ארץ=		1	H
האשמי	ת,עם,ארץ=	#,TODO:,maybe,only,with,definite,article?	2	HL
ממלוכי	ת,עם,ארץ=		1	H
בורי	ת,עם,ארץ=		2	HL
ערבי	ת,עם,ארץ=,נקבה_ה		2	HL
יהודי	ת,עם,ארץ=,נקבה_ה		2	HL
יהודי	ע,רבים=יהודים,אין_נטיות_יחיד	#,Above,,יהודים,is,also,a,noun.,It,often,gets,inflections,like,יהודיהם,-,but,above,we,didn't,add,them.,So,let's,add,it,now.	2	HL
יהודייה	ע,אין_נטיות_יחיד		2	HL
נוצרי	ת,עם,ארץ=,נקבה_ה		2	HL
נצרות	ע,יחיד		2	HL
עברי	ת,עם,ארץ=,נקבה_ה		2	HL
גרמני	ת,עם,ארץ=גרמניה,נקבה_ה		2	HL
בולגרי	ת,עם,ארץ=בולגריה,נקבה_ה		2	HL
רומני	ת,עם,ארץ=רומניה,נקבה_ה		2	HL
הונגרי	ת,עם,ארץ=הונגריה,נקבה_ה		2	HL
רוסי	ת,עם,ארץ=רוסיה,נקבה_ה		2	HL
איטלקי	ת,עם,ארץ=איטליה,נקבה_ה		2	HL
אשכנזי	ת,עם,נקבה_ה		2	HL
פולני	ת,עם,ארץ=פולין,נקבה_ה		2	HL
צועני	ת,עם,ארץ=,נקבה_ה		2	HL
מואבי	ת,עם,נקבה_ה		1	H
תימני	ת,עם,נקבה_ה		2	HL
צרפתי	ת,עם,נקבה_ה		2	HL
ספרדי	ת,עם,נקבה_ה		2	HL
מכבי	ע,אין_נטיות_יחיד,רבים=מכבים,אין_נטיות_רבים		2	HL
אגאי	ת		1	H
אדריאטי	ת		1	H
קנרי	ת		1	H
פשיסט	ת,נקבה_ית		2	HL
פשיסטי	ת		2	HL
פשיזם	ע,אין_נטיות		2	HL
כהניסט	ת,נקבה_ית		1	H
כהניסטי	ת		1	H
כהניזם	ע,אין_נטיות		1	H
איסלאמי	ת		2	HL
איסלאם	ע,אין_נטיות	#,the,dictionaries,prefer,without,yod	1	H
איסלאמיסט	ת,נקבה_ית		1	H
איסלאמיסטי	ת		1	H
איסלאמיזם	ע,אין_נטיות		1	H
איסלאמופוביה	ע,אין_נטיות		1	H
איסלאמופוב	ת,נקבה_ית		1	H
איסלמיזציה	ע,אין_כינויים,יחיד		1	H
שיעי	ת,עם,ארץ=שיעה		2	HL
סוני	ת,עם,ארץ=סונה		2	HL
והאבי	ת,עם,ארץ=והאביה	#,TODO:,יה,or,ייה?	1	H
סופי	ת,עם,ארץ=סופיה	#,צ,in,Arabic.,TODO:,יה,or,ייה?	2	HL
סלפי	ת,עם,ארץ=סלפיה	#,TODO:,יה,or,ייה?	2	HL
עלווי	ת,עם,ארץ=עלוויה	#,TODO:,יה,or,ייה?	1	H
שריעה	ע,אין_נטיות	#,muslim,law	1	H
ביזנטי	ת		2	HL
עמלקי	ת		1	H
פרעוני	ת,עם,ארץ=פרעה		1	H
קירילי	ת		1	H
קריבי	ת		1	H
אמהרי	ת		1	H
בלקני	ת	#,The,region's,name,is,"הבלקן",,not,"בלקן",(see,extrawords).	1	H
אנטרקטי	ת	#,[4],prefers,to,spell,this,word,without,an,aleph.,It,also,recognizes,the,one,with,aleph,,though.	1	H
גותי	ת,עם,ארץ=		2	HL
ויזיגותי	ת,עם,ארץ=		1	H
אוסטרוגותי	ת,עם,ארץ=		1	H
הוני	ת,ם	#,TODO:,rethink,ם	2	HL
היספני	ת,ם	#,TODO:,rethink,ם	2	HL
איברי	ת		2	HL
בלטי	ת		2	HL
מנדריני	ת,עם,ארץ=		1	H
מנדרין	ע,אין_כינויים		2	HL
ברהמין	ע,אין_כינויים		1	H
קראי	ת,עם,ארץ=		2	HL
קראות	ע,יחיד		1	H
קראולי	ת,עם,ארץ=	#,[4],addes,yod,for,niqqud-less,spelling:,קריאולי.	2	HL
קראולית	ע,אין_נטיות	#,[4],addes,yod,for,niqqud-less,spelling:,קריאולית.	1	H
יידי	ת	#,TODO:,decide,if,to,spell,יידי,or,אידי.,See,also,יידיש,,אידיש.	2	HL
אידי	ת	#,TODO:,decide,if,to,spell,יידי,or,אידי.,See,also,יידיש,,אידיש.	2	HL
יידישאי	ת		1	H
אידישאי	ת		1	H
אורגני	ת		2	HL
אנאורגני	ת		1	H
אלקטרון	ע		2	HL
אלקטרוני	ת		2	HL
אלקטרוניקה	ע,אין_נטיות		2	HL
פוזיטרון	ע,אין_כינויים	#,physics,term	1	H
פוטון	ע,אין_כינויים	#,physics,term	2	HL
פוטון	ע,אין_כינויים	#,type,of,bed	2	HL
פרוטון	ע,אין_כינויים		2	HL
אלגוריתם	ע		2	HL
אלגוריתמי	ת		2	HL
אלגוריתמאי	ת,ם	#,TODO:,there's,also,a,rarer,variant,,אלגוריתמיקאי	1	H
אלגוריתמיקה	ע,אין_נטיות		1	H
אוניברסיטה	ע,אות		2	HL
אוניברסיטאי	ת		2	HL
טכניון	ע,אין_נטיות	#,[4],allows,plural,,but,usually,used,with,definite,article,,for,the,one,place,in,Haifa	2	HL
טכניוני	ת		1	H
דמוגרפי	ת		2	HL
דמוגרפיה	ע,אין_נטיות		2	HL
דמוגרף	ת,נקבה_ית	#,I'm,not,sure,this,is,a,real,profession,,but,[4],accepts,it,and,it's,in,some,use,(but,not,frequent),by,people.	1	H
קרטוגרפיה	ע,אין_נטיות	#,The,spelling,כרטוגרפיה,is,also,common.	1	H
קרטוגרפי	ת		1	H
קרטוגרף	ת,נקבה_ית		1	H
מתמטיקה	ע,אין_נטיות		2	HL
מתמטי	ת		2	HL
מתמטיקאי	ע		2	HL
מתמטיקאית	ע		1	H
טכנולוגיה	ע		2	HL
טכנולוגי	ת		2	HL
טכנולוג	ת,נקבה_ית		1	H
טכנוקרט	ת,נקבה_ית		1	H
טכנוקרטי	ת		1	H
טכנוקרטיה	ע,אין_נטיות		1	H
טכנו	ע,אין_נטיות	#,type,of,music	2	HL
טכנופוביה	ע,אין_נטיות		1	H
טכנופובי	ת		1	H
טכנופוב	ת,נקבה_ית		1	H
טכניקה	ע		2	HL
טכני	ת		2	HL
רדיוס	ע		2	HL
רדיאלי	ת		2	HL
אינטואיציה	ע		2	HL
אינטואיטיבי	ת		2	HL
אלגברה	ע,אות		2	HL
אלגברי	ת		1	H
אמבה	ע		1	H
אלקטרומגנט	ע		1	H
אלקטרומגנטי	ת		2	HL
אלקטרומגנטיות	ע		2	HL
מגנט	ע		2	HL
מגנטי	ת		2	HL
מגנטיות	ע		2	HL
מגנטיזציה	ע,יחיד		1	H
פרומגנטי	ת		1	H
אליפסה	ע		2	HL
אליפטי	ת		2	HL
אנליזה	ע		2	HL
אנליטי	ת		2	HL
אנליטיות	ע		2	HL
בינרי	ת		1	H
כימיקל	ע		2	HL
גימיק	ע		2	HL
מיקרופון	ע		2	HL
פוליטי	ת		2	HL
פוליטיקה	ע,אין_נטיות		2	HL
פוליטיקאי	ע		2	HL
פוליטיקאית	ע		2	HL
אפוליטי	ת	#,the,opposite,of,פוליטי	1	H
פוליטיזציה	ע,יחיד,אין_כינויים		2	HL
ספקטרום	ע		2	HL
ספקטרלי	ת	#,physics,term	1	H
ספקטרוסקופ	ע,אין_כינויים		1	H
ספקטרומטר	ע,אין_כינויים	#,ספקטרוסקופ,and,ספקטרומטר,are,the,same,thing...	1	H
מומנט	ע		2	HL
מומנטום	ע		2	HL
קרנבל	ע		2	HL
רובוט	ע		2	HL
רובוטי	ת		2	HL
רובוטיקה	ע,אין_נטיות		2	HL
טופוגרפיה	ע		2	HL
טופוגרפי	ת		2	HL
ביבליוגרפיה	ע		2	HL
ביבליוגרף	ע,אין_כינויים		1	H
ביבליוגרפית	ע,אין_כינויים		2	HL
היסטוריה	ע		2	HL
היסטורי	ת		2	HL
היסטוריון	ע		2	HL
היסטוריונית	ע		2	HL
היסטריה	ע		2	HL
היסטרי	ת		2	HL
וקטור	ע		2	HL
וקטורי	ת	#,math,term	1	H
לוגריתם	ע		1	H
לוגריתמי	ת		1	H
נורמה	ע		2	HL
נורמלי	ת		2	HL
נורמליות	ע		2	HL
נורמליזציה	ע		2	HL
נורמטיבי	ת		2	HL
נורמטיביות	ע		2	HL
קואורדינטה	ע		1	H
קריטריון	ע		2	HL
קריטי	ת		2	HL
טרנסצנדנטי	ת		2	HL
טרנסצנדנטלי	ת	#,alternative,for,the,above	1	H
דוקטרינה	ע		2	HL
סטודנט	ע		2	HL
סטודנטית	ע		2	HL
סטודנטיאלי	ת		1	H
רומן	ע		2	HL
רומנטי	ת		2	HL
רומנטיות	ע		2	HL
רומנטיקה	ע		2	HL
רומנטיזציה	ע,אין_כינויים,יחיד		1	H
רומנטיקן	ת,נקבה_ית		2	HL
תזה	ע		2	HL
פרופסור	ע		2	HL
פרופסורית	ע		1	H
פרופסורה	ע,יחיד		1	H
קומפקטי	ת		2	HL
קומפקטיות	ע		2	HL
קתודה	ע		1	H
קתודי	ת		1	H
אנודה	ע,אין_כינויים		1	H
אבסורד	ע		2	HL
אבסורדי	ת		2	HL
אוטו	ע,אין_נטיות	#,colloquial,for,מכונית,,and,part,of,phrases,(transliteration,of,"auto-").	2	HL
אוטובוס	ע		2	HL
מיניבוס	ע		2	HL
אינטרס	ע		2	HL
אינטרסנט	ת,נקבה_ית		1	H
אינטרסנטי	ת		1	H
ארוטיקה	ע,אין_נטיות		2	HL
ארוטי	ת		2	HL
אלמנט	ע		2	HL
אלמנטרי	ת		2	HL
אוטופיה	ע		2	HL
אוטופי	ת		2	HL
דיסטופיה	ע		1	H
דיסטופי	ת		1	H
אידאולוגיה	ע		2	HL
אידאולוגי	ת		2	HL
אידאולוג	ע		1	H
אידאולוגית	ע		2	HL
אקולוגיה	ע		2	HL
אקולוגי	ת		2	HL
אקולוג	ע		1	H
אקולוגית	ע		2	HL
אטימולוגיה	ע		1	H
אטימולוגי	ת		1	H
אקדמיה	ע		2	HL
אקדמאי	ת,ם		2	HL
אקדמי	ת		2	HL
טיפוס	ע		2	HL
טיפוסי	ת		2	HL
אבטיפוס	ע,אין_נטיות	#,an,accepted,alternative,for,אב-טיפוס	2	HL
פרוטוקול	ע		2	HL
פורום	ע		2	HL
ספורטאי	ע		2	HL
ספורטאית	ע		2	HL
ספורטיבי	ת		2	HL
מוזיקאי	ע		2	HL
מוזיקאית	ע		2	HL
מוזיקלי	ת		2	HL
מוזיקליות	ע		2	HL
מוזיקולוג	ת,נקבה_ית		1	H
מוזיקולוגי	ת		1	H
מוזיקולוגיה	ע,אין_נטיות		1	H
מוזיקה	ע,יחיד,אין_כינויים		2	HL
מוזאון	ע	#,preferred,over,מוזיאון,by,[3],and,the,Academia.	2	HL
מוזאוני	ת		1	H
פיזי	ת		2	HL
פיזיקה	ע,יחיד,אין_כינויים		2	HL
פיזיקאי	ע		2	HL
פיזיקאית	ע		1	H
מטפיזיקה	ע,אין_נטיות		1	H
מטפיזי	ת		1	H
אסטרופיזיקה	ע,אין_נטיות		1	H
אסטרופיזיקאי	ע		1	H
אסטרופיזיקאית	ע		1	H
פיזיקלי	ת		2	HL
פיזיולוג	ת,נקבה_ית		1	H
פיזיולוגי	ת		2	HL
פיזיולוגיה	ע,יחיד,אין_כינויים		2	HL
פיזיותרפיה	ע		2	HL
פיזיותרפיסט	ת,נקבה_ית		1	H
פלזמה	ע,יחיד,אין_כינויים	#,physics,and,biology,term.	2	HL
ציטופלזמה	ע,יחיד,אין_כינויים	#,biology,term	1	H
פרוטופלזמה	ע,יחיד,אין_כינויים	#,biology,term.,[3],writes,with,ס,,[4],with,ז.	1	H
קתרזיס	ע,אין_נטיות	#,[3],has,only,קתרסיס.,[4],has,both,,but,prefers,קתרזיס.	1	H
פנטזיה	ע		2	HL
פנטזיונר	ת,נקבה_ית	#,colloquial	1	H
פנטסטי	ת	#,usually,colloquial,-,meaning,simply,"great",,not,related,to,fantasy.	2	HL
פריימריז	ע,אין_נטיות		2	HL
צלזיוס	ע,אין_נטיות	#,this,is,not,exactly,a,noun,,but,we,can,call,it,that.,Note,that,the,spelling,צלסיוס,is,more,common,in,Google,,though,both,are,very,common.,TODO:,reconsider	2	HL
פרנהייט	ע,אין_כינויים		2	HL
קלווין	ע,אין_נטיות		2	HL
קורוזיה	ע,אין_כינויים,יחיד		2	HL
טנזור	ע,אין_כינויים	#,math,term	1	H
טנזורי	ת	#,math,term	1	H
